index,label,expression,Positive_index,context,AnchorContext,NegativeSentence,NegativeExpression,Negative_index
789,1,pushing,7,The guy hanging around the school is pushing drugs,The guy hanging around the school is [Mask] drugs,The lazy student promised to reform,reform,5
790,1,pushing,7,The guy hanging around the school is pushing drugs,The guy hanging around the school is [Mask] drugs,The unruly student was excluded from the game,excluded,4
791,0,impress,6,"To make a batik , you impress a design with wax","To make a batik , you [Mask] a design with wax",Braque translated collage into oil,translated,1
792,0,landed,2,The ship landed in Pearl Harbor,The ship [Mask] in Pearl Harbor,The spaceship blazed out into space .,blazed,2
793,0,fastened,1,He fastened the lock onto the door .,He [Mask] the lock onto the door .,She clawed the doorknob .,clawed,1
794,0,demanded,2,The bank demanded payment of the loan,The bank [Mask] payment of the loan,He kited many checks,kited,1
795,0,referring,5,There were lots of questions referring to her talk,There were lots of questions [Mask] to her talk,She tugged and wrestled with her conflicts,tugged,1
796,0,reposes,1,Mao reposes in his mausoleum,Mao [Mask] in his mausoleum,rail in the old graves,rail,0
797,0,begins,4,The number ` one' begins the sequence,The number ` one' [Mask] the sequence,This scene acts well,acts,2
798,0,ordained,3,The minister was ordained only last month .,The minister was [Mask] only last month .,The politician clawed his rival .,clawed,2
799,0,marched,2,The Japanese marched their prisoners through Manchuria,The Japanese [Mask] their prisoners through Manchuria,The prisoners are safely pounded,pounded,4
800,0,flapped,1,flags flapped in the strong wind,flags [Mask] in the strong wind,their manes streamed like stiff black pennants in the wind,streamed,2
801,0,inform,3,The principles that inform modern teaching,The principles that [Mask] modern teaching,The new teacher tends to steamroller,steamroller,5
802,1,perturb,4,Fundamental Islamicists threaten to perturb the social order in Algeria and Egypt,Fundamental Islamicists threaten to [Mask] the social order in Algeria and Egypt,The terrorists professed allegiance to their country,professed,2
803,1,perturb,4,Fundamental Islamicists threaten to perturb the social order in Algeria and Egypt,Fundamental Islamicists threaten to [Mask] the social order in Algeria and Egypt,The terrorists seized the politicians,seized,2
804,1,perturb,4,Fundamental Islamicists threaten to perturb the social order in Algeria and Egypt,Fundamental Islamicists threaten to [Mask] the social order in Algeria and Egypt,We must walk with our dispossessed brothers and sisters .,walk,2
805,0,reported,7,Dozens of incidents of wife beatings are reported daily in this city,Dozens of incidents of wife beatings are [Mask] daily in this city,Her violent feelings palpitated the young woman's heart,palpitated,3
806,0,spread,2,the infection spread,the infection [Mask],flush the wound with antibiotics,flush,0
807,0,condensed,3,The cold air condensed the steam,The cold air [Mask] the steam,The cold pierced her bones .,pierced,2
808,0,rubricated,2,She was rubricated by the pope,She was [Mask] by the pope,She breathes the Christian spirit,breathes,1
809,0,solicited,2,He was solicited by a prostitute .,He was [Mask] by a prostitute .,A puffing kind of man,puffing,1
810,0,grows,1,He grows vegetables in his backyard,He [Mask] vegetables in his backyard,The gardener topped the trees and bushes .,topped,2
811,0,predicate,1,The predicate ` dog' is predicated of the subject ` Fido' in the sentence ` Fido is a dog',The [Mask] ` dog' is [Mask]d of the subject ` Fido' in the sentence ` Fido is a dog',He swallowed his words,swallowed,1
812,0,translate,4,poetry often does not translate,poetry often does not [Mask],He tacked together some verses,tacked,1
813,1,shed,1,He shed his image as a pushy boss .,He [Mask] his image as a pushy boss .,The boss fired his secretary today,fired,2
814,1,shed,1,He shed his image as a pushy boss .,He [Mask] his image as a pushy boss .,He always addresses me with ` Sir' .,addresses,2
815,1,shed,1,He shed his image as a pushy boss .,He [Mask] his image as a pushy boss .,he was telling on all his former colleague,telling,2
816,1,intervenes,2,This interludes intervenes between the two movements,This interludes [Mask] between the two movements,The two pieces match .,match,3
817,1,intervenes,2,This interludes intervenes between the two movements,This interludes [Mask] between the two movements,join these two parts so that they fit together,join,0
818,1,intervenes,2,This interludes intervenes between the two movements,This interludes [Mask] between the two movements,sound a certain note,sound,0
819,0,raided,2,The police raided the crack house,The police [Mask] the crack house,The police smashed the drug ring after they were tipped off,smashed,2
820,0,lay,0,lay the books on the table,[Mask] the books on the table,He sifted the information .,sifted,1
821,0,invaded,3,The cancer had invaded her lungs,The cancer had [Mask] her lungs,She interrupted her pregnancy,interrupted,1
822,1,drifted,3,The stock market drifted upward,The stock market [Mask] upward,the stock market plunged,plunged,3
823,1,drifted,3,The stock market drifted upward,The stock market [Mask] upward,negociate securities,negociate,0
824,1,drifted,3,The stock market drifted upward,The stock market [Mask] upward,The rising inflation depressed the economy,depressed,3
825,1,swallowed,3,The huge waves swallowed the small boat and it sank shortly thereafter,The huge waves [Mask] the small boat and it sank shortly thereafter,They righted the sailboat that had capsized,righted,1
826,1,swallowed,3,The huge waves swallowed the small boat and it sank shortly thereafter,The huge waves [Mask] the small boat and it sank shortly thereafter,The capsized boat righted again,righted,3
827,1,swallowed,3,The huge waves swallowed the small boat and it sank shortly thereafter,The huge waves [Mask] the small boat and it sank shortly thereafter,drift the boats downstream,drift,0
828,0,gaining,4,The home team was gaining ground,The home team was [Mask] ground,He pasted his opponent,pasted,1
829,0,dumping,1,No dumping in these woods !,No [Mask] in these woods !,He repaired to his cabin in the woods,repaired,1
830,0,salute,10,"When the officers show up , the soldiers have to salute","When the officers show up , the soldiers have to [Mask]",The soldiers sifted through the woods .,sifted,2
831,0,plunged,1,She plunged at it eagerly,She [Mask] at it eagerly,She radiates happiness,radiates,1
832,1,snorted,1,she snorted her disapproval of the proposed bridegroom,she [Mask] her disapproval of the proposed bridegroom,He could tell that she was unhappy,tell,2
833,1,snorted,1,she snorted her disapproval of the proposed bridegroom,she [Mask] her disapproval of the proposed bridegroom,I fear I won't make it to your wedding party,fear,1
834,1,snorted,1,she snorted her disapproval of the proposed bridegroom,she [Mask] her disapproval of the proposed bridegroom,She poisoned her husband,poisoned,1
835,1,thundered,2,The river thundered below .,The river [Mask] below .,drift the boats downstream,drift,0
836,1,thundered,2,The river thundered below .,The river [Mask] below .,The garbage flushed down the river,flushed,2
837,1,thundered,2,The river thundered below .,The river [Mask] below .,He floated the logs down the river,floated,1
838,0,designed,1,She designed to go far in the world of business .,She [Mask] to go far in the world of business .,She tugged for years to make a decent living,tugged,1
839,0,opposed,2,The board opposed his motion,The board [Mask] his motion,He heaped him with work,heaped,1
840,0,confirmed,2,The Senate confirmed the President's candidate for Secretary of Defense,The Senate [Mask] the President's candidate for Secretary of Defense,The politician clawed his rival .,clawed,2
841,0,piece,0,"piece the broken pieces of thread , slivers , and rovings","[Mask] the broken [Mask]s of thread , slivers , and rovings",wallow in your sorrows,wallow,0
842,0,staggered,1,He staggered along in the heavy snow .,He [Mask] along in the heavy snow .,The mountain was splashed with snow .,splashed,3
843,1,reaches,1,Government reaches out to the people,Government [Mask] out to the people,execute the decision of the people,execute,0
844,1,reaches,1,Government reaches out to the people,Government [Mask] out to the people,introduce legislation,introduce,0
845,1,reaches,1,Government reaches out to the people,Government [Mask] out to the people,build a modern nation,build,0
846,0,trench,0,trench the fallen soldiers,[Mask] the fallen soldiers,The war uprooted many people .,uprooted,2
847,0,attended,3,Menuhin's playing was attended by a 15 - minute standing ovation,Menuhin's playing was [Mask] by a 15 - minute standing ovation,The music swelled to a crescendo,swelled,2
848,0,visualized,7,"With this machine , ultrasound can be visualized .","With this machine , ultrasound can be [Mask] .",She interrupted her pregnancy,interrupted,1
849,0,precede,2,Stone tools precede bronze tools,Stone tools [Mask] bronze tools,letters trenched into the stone,trenched,1
850,0,streamed,1,Tears streamed down her face,Tears [Mask] down her face,Tears guttered down her face .,guttered,1
851,0,compose,3,She had to compose herself before she could reply to this terrible insult,She had to [Mask] herself before she could reply to this terrible insult,She wanted to aim a pun,aim,3
